0.894,0.34,0.933,0.23,0.898,0.844,0.928,0.666,0.743,0.68,0.715,0.273,0.226,0.205,0.197,0.138,0.116
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.051,0.215,0.164,0.304,2.643,1.34,8.592,11.01,3.788,3.558,12.276,1.391,1.974,0.999,0.134,1
0,0.065,0.018,0.042,0.013,0.105,0.256,0.53,0.649,0.224,0.22,1.147,0.35,0.663,0.7,0.991,1
0.147,0.095,0.081,0.13,0.124,0.118,0.055,0.155,0.079,0.482,0.662,0.012,0.009,0.028,0.032,0.053,0.086
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.175,0.024,0.742,0.311,1.217,1.257,0.743,0.954,0.477,3.7,3.289,3.039,1.149,1.086,1.173,1
0,0.098,0.037,0.048,0.002,0.251,0.301,1.187,1.198,1.472,0.453,0.385,0.343,0.7,0.722,1.051,1
0.972,0.965,0.402,0.922,0.073,0.94,0.868,0.672,0.575,0.467,0.122,0.245,0.195,0.435,0.357,0.296,0.202
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.019,0.042,0.068,0.006,0.181,0.078,0.317,0.081,0.081,0.021,0.451,0.502,0.374,0.083,1.003,1
0,0.11,0.095,0.15,0.054,0.007,0.233,0.252,0.493,0.266,0.386,0.478,0.512,0.31,0.596,0.987,1
0.934,0.939,0.672,0.875,0.304,0.956,0.881,0.85,0.907,0.617,0.658,0.614,0.575,0.592,0.631,0.554,0.379
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.039,0.039,0.099,0.077,0.649,0.721,1.621,1.032,0.647,0.668,1.71,1.529,1.034,1.026,0.913,1
0,0.103,0.085,0.216,0.114,0.052,0.318,0.273,0.2,0.094,0.062,0.248,0.194,0.233,0.225,1.022,1
0.488,0.463,0.169,0.642,0.162,0.506,0.368,0.286,0.186,0.377,0.252,0.283,0.326,0.463,0.334,0.175,0.155
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.096,0.074,0.485,0.586,0.922,1.058,0.788,0.98,0.729,0.773,2.538,2.732,0.946,3.955,0.862,1
0,0.025,0.056,0.055,0.094,0.103,0.052,0.64,0.615,0.923,0.913,0.349,0.4,0.618,0.591,1.064,1
0.92,0.901,0.267,0.979,0.134,0.983,0.947,0.847,0.461,0.666,0.144,0.357,0.405,0.657,0.411,0.281,0.198
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.025,0.037,0.026,0.05,0.136,0.137,0.157,0.139,0.108,0.131,0.397,0.397,0.481,0.154,0.972,1
0,0.022,0.095,0.193,0.251,0.072,0.092,0.92,0.839,1.315,1.262,0.187,0.234,0.256,0.647,0.977,1
0.934,0.887,0.341,0.942,0.141,0.981,0.895,0.782,0.552,0.836,0.356,0.537,0.554,0.695,0.507,0.327,0.339
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.081,0.143,0.28,0.743,1.147,1.239,1.086,1.207,1.06,8.502,2.597,2.535,3.772,4.139,1.082,1
0,0.064,0.051,0.063,0.108,0.105,0.029,0.637,0.619,0.996,0.764,0.239,0.24,0.278,0.392,1.008,1
0.918,0.905,0.235,0.962,0.135,0.95,0.905,0.842,0.423,0.543,0.37,0.497,0.461,0.841,0.459,0.233,0.386
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.025,0.01,0.053,0.072,0.087,0.222,0.139,0.269,0.047,0.98,0.264,0.525,0.649,0.679,1.001,1
0,0.009,0.414,0.257,0.805,0.086,0.286,1.895,2.204,2.267,0.66,1.729,0.047,0.417,0.386,0.992,1
0.993,0.926,0.99,0.079,0.923,0.811,0.983,0.821,0.891,0.832,0.727,0.441,0.243,0.189,0.308,0.145,0.169
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.016,0.034,0.089,0.048,0.334,0.883,0.403,0.926,3.493,3.527,0.755,1.239,0.236,0.895,0.305,1
0,0.074,0.089,0.157,0.428,0.334,0.201,0.452,0.482,0.508,0.499,0.027,0,0.446,0.496,0.939,1
0.94,0.555,0.915,0.276,0.91,0.811,0.932,0.693,0.479,0.431,0.705,0.126,0.102,0.393,0.507,0.515,0.269
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.025,0.04,0.132,0.043,0.594,0.577,0.728,0.846,3.619,3.634,1.726,1.669,1.974,1.993,1.145,1
0,0.094,0.135,0.242,0.169,0.077,0.012,0.373,0.405,0.634,0.734,0.001,0.05,0.052,0.048,0.946,1
0.65,0.596,0.264,0.707,0.338,0.658,0.588,0.537,0.436,0.679,0.392,0.508,0.506,0.57,0.498,0.341,0.544
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.024,0.001,0.034,0.042,0.093,0.137,0.653,0.311,0.309,0.333,0.436,0.438,0.29,0.287,0.976,1
0,0.099,0.155,0.253,0.334,0.182,0.016,0.576,0.749,1.605,0.64,0.087,0.057,0.591,0.602,1.264,1
0.857,0.945,0.312,0.983,0.115,0.973,0.843,0.755,0.306,0.612,0.347,0.24,0.407,0.46,0.297,0.314,0.281
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.887,0.095,3.532,0.649,9.212,2.699,15.86,1.438,5.05,2.455,9.959,5.683,3.034,0.35,41.674,1
0,0.081,0.061,0.107,0.018,0.194,0.369,1.011,0.869,0.989,0.961,1.304,1.333,2.005,1.986,0.736,1
0.989,0.988,0.763,0.96,0.117,0.984,0.947,0.929,0.571,0.937,0.904,0.279,0.523,0.2,0.149,0.047,0.066
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.093,0.047,0.05,0.474,0.276,0.888,3.326,3.401,0.906,4.051,2.291,2.391,0.311,0.316,1.069,1
0,0.186,0.039,0.055,0.053,0.425,0.343,0.159,0.122,0.22,0.437,0.665,0.602,0.887,0.938,0.987,1
0.901,0.496,0.899,0.155,0.944,0.88,0.935,0.419,0.715,0.638,0.744,0.631,0.594,0.178,0.222,0.141,0.127
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.044,0.017,0.266,0.328,0.459,0.909,0.431,0.514,0.127,0.068,1.052,1.307,0.479,0.921,0.909,1
0,0.149,0.164,0.211,0.198,0.197,0.022,0.976,0.792,1.017,0.97,0.974,0.939,0.79,0.684,1.052,1
0.937,0.955,0.369,0.961,0.168,0.99,0.93,0.955,0.695,0.884,0.531,0.702,0.564,0.42,0.356,0.147,0.173
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.054,0.439,0.027,0.026,0.158,0.171,0.205,0.238,0.138,0.135,0.222,0.245,0.19,0.212,0.966,1
0,0.688,1.378,0.867,0.299,0.125,0.165,0.036,0.079,0.506,0.566,0.69,1.406,0.52,0.523,0.987,1
0.008,0.01,0.018,0.031,0.018,0.486,0.23,0.548,0.274,0.53,0.817,0.088,0.08,0.172,0.137,0.127,0.112
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.012,0.005,0.005,0.018,0.1,0.102,0.112,0.459,0.072,0.886,0.326,0.411,0.393,0.604,0.069,1
0,0.068,0.099,0.095,0.206,0.255,0.012,0.489,0.119,1.006,0.863,1.041,1.061,0.152,0.679,0.906,1
0.911,0.688,0.863,0.367,0.815,0.84,0.949,0.592,0.645,0.621,0.849,0.184,0.13,0.248,0.296,0.255,0.273
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.233,0.045,0.243,0.291,0.713,0.814,1.106,1.022,4.817,4.902,1.637,1.57,1.122,1.054,0.995,1
0,0.087,0.116,0.14,0.128,0.003,0.118,0.418,0.713,0.868,0.788,0.163,0.193,0.541,0.546,1.022,1
0.504,0.4,0.324,0.743,0.224,0.88,0.57,0.395,0.228,0.577,0.276,0.322,0.343,0.817,0.695,0.264,0.372
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.363,0.15,0.631,0.028,1.936,0.77,3.867,0.802,3.585,1.01,4.104,4.055,1.912,0.885,4.082,1
0,0.032,0.021,0.079,0.063,0.073,0.338,0.056,0.62,0.215,0.94,0.522,0.568,0.119,0.542,0.416,1
0.94,0.885,0.892,0.798,0.578,0.712,0.869,0.654,0.883,0.645,0.905,0.358,0.197,0.213,0.277,0.232,0.169
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.024,0.012,0.199,0.476,0.534,0.515,0.646,0.573,0.207,0.221,0.72,0.703,0.65,0.577,1.022,1
0,0.121,0.114,0.282,0.103,0.262,0.048,0.007,0.035,0.038,0.068,0.094,0.09,0.013,0.04,1.053,1
0.018,0.012,0.02,0.005,0.051,0.149,0.178,0.415,0.416,0.585,0.409,0.19,0.217,0.384,0.325,0.544,0.657
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.009,0.032,0.086,0.13,0.258,0.295,0.336,0.339,0.047,2.102,0.451,0.826,1.14,1.11,1.397,1
0,0.125,0.186,0.284,0.347,0.334,0.227,1.776,1.632,1.617,0.813,2.592,2.115,0.768,0.816,0.851,1
0.957,0.94,0.364,0.97,0.084,0.971,0.876,0.854,0.569,0.898,0.522,0.137,0.191,0.302,0.232,0.122,0.129
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.028,0.007,0.004,0.033,0.115,0.125,0.615,0.584,0.171,0.929,0.544,0.549,0.513,0.518,0.212,1
0,0.099,0.073,0.323,0.349,0.09,0.492,1.55,1.514,0.156,3.696,0.37,0.551,1.017,1.002,0.669,1
0.483,0.177,0.493,0.046,0.408,0.147,0.343,0.531,0.749,0.662,0.842,0.258,0.326,0.591,0.617,0.458,0.299
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.043,0.006,0.02,0.045,0.11,0.232,0.009,0.561,0.093,1.191,0.594,0.575,0.729,0.777,0.965,1
0,0.01,0.023,0.058,0.074,0.267,0.093,0.923,0.67,0.371,1.152,0.634,0.415,0.795,0.793,1.018,1
0.679,0.434,0.468,0.116,0.328,0.751,0.644,0.347,0.495,0.384,0.621,0.298,0.475,0.422,0.466,0.158,0.245
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.029,0.006,0.057,0.045,0.126,0.156,0.217,0.228,0.1,0.093,0.358,0.523,0.28,0.329,0.161,1
0,0.028,0.046,0.061,0.06,0.119,0.017,0.12,0.035,0.09,0.085,0.202,0.203,0.076,0.17,0.945,1
0.357,0.179,0.316,0.092,0.221,0.539,0.34,0.599,0.661,0.686,0.548,0.275,0.253,0.317,0.363,0.1,0.067
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.034,0.018,0.314,0.176,0.474,1.097,2.074,1.96,2.051,10.257,0.955,0.356,0.956,1.124,0.954,1
0,0.119,0.146,0.081,0.258,0.11,0.11,0.772,0.9,1.6,0.961,1.502,1.499,0.101,0.117,1.048,1
0.804,0.783,0.63,0.509,0.564,0.482,0.623,0.443,0.805,0.473,0.764,0.147,0.086,0.693,0.628,0.703,0.65
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.083,0.02,0.97,0.486,2.4,3.556,11.981,12.241,1.854,2.379,3.275,2.447,3.272,1.071,3.476,1
0,0.059,0.045,0.057,0.064,0.027,0.068,0.244,0.257,0.008,0.008,0.516,0.768,1.285,0.961,1.305,1
0.208,0.192,0.081,0.344,0.157,0.74,0.437,0.715,0.3,0.086,0.072,0.11,0.105,0.054,0.079,0.051,0.049
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.005,0.018,0.01,0.076,0.009,0.192,0.025,0.267,0.007,0.091,0.009,0.113,0.026,0.075,0.991,1
0,0.157,0.18,0.182,0.284,0.426,0.124,1.264,1.358,1.257,1.305,1.996,1.985,3.112,2.78,0.998,1
0.896,0.646,0.821,0.263,0.795,0.823,0.938,0.345,0.911,0.348,0.809,0.875,0.747,0.267,0.31,0.421,0.425
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.052,0.041,0.685,0.347,2.49,1.269,7.353,2.947,14.862,2.631,5.755,3.369,0.92,1.167,1.306,1
0,0.013,0.001,0.077,0.011,0.046,0.234,0.44,0.407,0.87,0.104,0.308,0.387,0.548,0.467,1.003,1
0.369,0.421,0.242,0.459,0.27,0.559,0.697,0.746,0.458,0.454,0.402,0.107,0.065,0.379,0.801,0.545,0.667
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.022,0.002,0.026,0.005,0.144,0.122,0.243,0.558,0.128,0.997,0.464,0.497,0.504,0.522,0.986,1
0,0.076,0.096,0.178,0.37,0.213,0.351,0.119,0.521,1.439,1.286,0.666,0.479,0.61,0.443,1.004,1
0.844,0.733,0.851,0.194,0.797,0.476,0.872,0.324,0.766,0.345,0.362,0.126,0.112,0.557,0.556,0.231,0.431
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.045,0.011,0.039,0.031,0.006,0.121,0.155,0.735,0.002,0.979,0.298,0.446,0.146,0.15,0.139,1
0,0.02,0.427,0.061,0.929,1.461,0.934,2.188,0.296,1.566,0.894,0.663,1.5,1.222,1.185,1.285,1
0.941,0.94,0.905,0.33,0.784,0.749,0.925,0.68,0.717,0.419,0.78,0.234,0.296,0.436,0.382,0.133,0.19
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.119,0.036,0.005,0.193,0.821,0.884,2.858,1.019,5.331,0.97,2.659,2.623,1.133,1.052,5.486,1
0,0.075,0.047,0.323,0.293,0.471,0.479,0.457,0.605,0.526,1.084,0.433,0.397,0.43,0.419,0.759,1
0.542,0.496,0.202,0.901,0.133,0.908,0.717,0.421,0.508,0.456,0.449,0.274,0.274,0.721,0.77,0.446,0.585
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.009,0.037,0.027,0.075,0.157,0.262,0.174,0.363,0.955,0.171,0.367,0.395,0.614,0.598,1.065,1
0,0.071,0.036,0.172,0.144,0.175,0.021,0.76,0.491,0.909,0.078,0.022,0.003,0.27,0.336,1.128,1
0.481,0.113,0.468,0.045,0.507,0.507,0.645,0.308,0.32,0.376,0.558,0.132,0.074,0.064,0.075,0.074,0.13
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.073,0.082,0.866,0.458,1.265,0.833,0.782,0.801,0.751,0.613,4.166,4.056,1.062,1.123,1.005,1
0,0.055,0.052,0.039,0.012,0.199,0.215,0.617,0.614,0.908,0.886,0.326,0.379,0.522,0.597,0.979,1
0.98,0.975,0.623,0.962,0.131,0.96,0.92,0.856,0.807,0.644,0.474,0.575,0.691,0.475,0.582,0.741,0.642
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.004,0.029,0.128,0.075,0.398,0.1,1.39,0.393,1.193,0.465,0.276,0.045,1.658,0.039,1.243,1
0,0.555,0.509,0.939,0.423,0.732,1.531,0.681,2.363,0.684,2.021,6.237,6.425,1.495,9.351,0.06,1
0.757,0.719,0.615,0.573,0.319,0.855,0.763,0.41,0.47,0.436,0.271,0.325,0.452,0.303,0.158,0.114,0.117
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.034,0,0.028,0.006,0.115,0.144,0.18,0.165,0.185,0.178,0.114,0.293,0.505,0.517,0.999,1
0,0.114,0.135,0.174,0.271,0.059,0.183,0.695,0.706,1.096,1.103,1.177,0.279,0.065,0.082,1.007,1
0.427,0.194,0.354,0.071,0.161,0.092,0.333,0.401,0.306,0.378,0.402,0.034,0.047,0.344,0.4,0.084,0.135
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.04,0.006,0.067,0.088,0.121,0.159,0.112,0.142,0.011,0.014,0.052,0.124,0.03,0.096,0.033,1
0,0.24,0.154,0.348,0.356,0.417,0.12,1.366,1.544,1.501,1.566,1.937,2.485,4.535,3.743,4.832,1
0.958,0.205,0.942,0.095,0.97,0.75,0.978,0.738,0.971,0.915,0.97,0.33,0.396,0.179,0.188,0.148,0.212
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.091,0.103,0.799,0.086,2.09,1.402,3.72,1.775,1.06,0.989,3.531,2.618,2.34,1.928,1.05,1
0,0.08,0.027,0.139,0.122,0.066,0.115,0.212,0.591,1.007,0.99,0.005,0.26,0.284,0.451,1.031,1
0.971,0.979,0.799,0.982,0.344,0.978,0.899,0.683,0.773,0.746,0.583,0.342,0.345,0.535,0.655,0.59,0.511
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.004,0.006,0.011,0.021,0.885,1.3,0.871,0.663,0.458,0.451,0.892,0.909,0.913,0.895,1.148,1
0,0.231,0.378,0.06,0.783,2.24,1.014,3.288,2.421,6.625,6.56,0.159,0.22,0.797,0.758,0.897,1
0.028,0.028,0.048,0.01,0.017,0.031,0.028,0.194,0.122,0.451,0.667,0.024,0.014,0.229,0.11,0.352,0.252
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.007,0.011,0.188,0.11,0.085,0.269,0.082,0.79,0.207,0.289,0.241,0.506,1.008,0.981,1.038,1
0,0.093,0.075,0.139,0.311,0.057,0.317,0.116,0.164,0.294,0.014,0.123,0.361,0.155,0.138,1.056,1
0.214,0.071,0.342,0.042,0.305,0.397,0.452,0.57,0.336,0.611,0.284,0.256,0.297,0.555,0.501,0.465,0.783
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.036,0.049,0.221,0.315,0.868,0.695,0.988,0.845,4.008,3.832,2.411,2.361,1.079,0.95,1.003,1
0,0.071,0.064,0.17,0.156,0.018,0.054,0.61,0.613,0.671,0.286,0.107,0.146,0.393,0.416,1.014,1
0.965,0.975,0.34,0.975,0.077,0.968,0.868,0.774,0.538,0.604,0.494,0.343,0.517,0.774,0.729,0.36,0.445
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.102,0.116,0.133,0.311,0.128,0.444,0.196,0.664,0.189,0.99,0.362,0.508,0.207,0.65,0.062,1
0,0.256,0.234,0.217,0.046,0.06,0.17,0.372,0.482,0.993,0.913,0.148,0.27,0.019,0.327,0.944,1
0.019,0.019,0.027,0.085,0.032,0.217,0.113,0.32,0.476,0.509,0.439,0.07,0.124,0.138,0.156,0.116,0.163
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.017,0.009,0.037,0.051,0.172,0.176,0.17,0.162,0.895,0.894,0.074,0.016,0.633,0.63,1.004,1
0,0.091,0.158,0.614,0.515,0.696,0.758,0.613,0.597,1.61,1.631,1.927,1.787,1.024,1.019,0.987,1
0.796,0.331,0.853,0.188,0.876,0.612,0.893,0.843,0.841,0.69,0.848,0.295,0.49,0.553,0.634,0.329,0.492
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.092,0.007,0.232,0.004,0.209,0.021,0.905,0.987,1.186,0.846,0.317,0.175,0.25,0.166,0.981,1
0,0.096,0.058,0.072,0.132,0.132,0.147,0.289,0.355,0.532,0.873,0.142,0.183,0.101,0.099,1.001,1
0.217,0.114,0.153,0.107,0.245,0.65,0.318,0.443,0.676,0.928,0.429,0.442,0.398,0.283,0.322,0.173,0.24
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.042,0.042,0.042,0.147,0.168,0.369,0.451,0.398,0.418,0.435,0.47,0.638,1.254,1.241,1.245,1
0,0.369,1.851,1.128,3.863,0.828,3.18,11.132,10.653,0.336,0.932,14.912,14.692,1.967,2.242,0.037,1
0.907,0.711,0.88,0.138,0.738,0.481,0.809,0.438,0.485,0.348,0.591,0.105,0.085,0.16,0.168,0.145,0.147
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.051,0.058,0.008,0.338,0.385,0.797,0.754,0.943,0.916,1.08,1.558,1.789,0.739,0.777,0.99,1
0,0.024,0.057,0.054,0.117,0.053,0.091,0.516,0.482,1.01,1,0.218,0.171,0.741,0.746,0.996,1
0.988,0.83,0.996,0.168,0.992,0.851,0.995,0.757,0.882,0.764,0.697,0.481,0.478,0.266,0.217,0.427,0.407
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.024,0.058,0.198,0.351,0.496,0.762,0.619,1.109,0.706,0.938,1.133,1.412,0.706,1.013,0.793,1
0,0.065,0.069,0.074,0.106,0.099,0.109,0.5,0.409,0.916,0.891,0.425,0.389,0.716,0.788,0.998,1
0.972,0.481,0.973,0.153,0.987,0.971,0.984,0.901,0.924,0.657,0.728,0.661,0.79,0.458,0.428,0.568,0.41
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.032,0.006,0.01,0.033,0.154,0.11,0.703,0.175,0.121,0.122,0.448,0.372,0.663,0.211,0.989,1
0,0.111,0.13,0.482,0.262,0.398,0.083,0.522,1.689,2.721,2.673,0.098,0.012,0.355,0.996,1.142,1
0.694,0.686,0.383,0.829,0.264,0.92,0.719,0.362,0.257,0.527,0.547,0.378,0.241,0.697,0.247,0.225,0.167
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.01,0.029,0.079,2.102,2.093,0.097,1.666,1.611,2.043,2.005,0.061,0.052,1.757,1.714,2.07,1
0,0.035,0.068,0.78,2.152,1.642,1.188,1.172,0.948,2.025,2.046,1.763,1.743,1.223,1.091,1.976,1
0.011,0.015,0.017,0.007,0.019,0.015,0.012,0.089,0.081,0.622,0.448,0.021,0.018,0.028,0.03,0.04,0.033
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.125,0.015,0.112,0.001,0.029,0.126,0.512,0.369,0.016,0.725,0.452,0.219,0.145,0.309,0.978,1
