0.032,0.045,0.042,0.054,0.022,0.019,0.014,0.009,0.008,0.023,0.021,0.012,0.011,0.015,0.012,0.013,0.012
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.135,0.19,0.136,0.202,0.411,0.291,0.958,0.655,0.31,0.29,1.201,1.298,1.608,1.717,1.691,1
0,0.518,0.459,2.159,1.54,1.691,0.381,8.856,8.018,16.068,15.804,1.88,3.117,1.309,1.853,2.318,1
0.104,0.107,0.104,0.2,0.175,0.254,0.239,0.368,0.572,0.597,0.764,0.359,0.323,0.447,0.426,0.14,0.117
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.029,0.016,2.081,2.035,2.12,1.987,2.086,2.682,2.871,2.915,1.583,1.569,1.077,1.084,0.992,1
0,0.018,0.001,0.104,0.089,0.137,0.045,0.144,0.148,0.013,0.039,0.134,0.121,0.378,0.512,1,1
0.002,0.003,0.002,0.002,0.003,0.007,0.004,0.006,0.006,0.019,0.035,0.003,0.004,0.038,0.031,0.109,0.139
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.017,0.015,0.075,0.064,0.08,0.128,0.039,0.314,0.274,0.3,0.323,0.367,0.248,0.266,0.968,1
0,0.605,0.46,0.671,0.578,1.597,0.224,3.794,0.121,3.142,2.852,0.525,0.545,1.207,1.273,0.835,1
0.974,0.562,0.988,0.107,0.992,0.907,0.949,0.396,0.926,0.454,0.736,0.593,0.755,0.473,0.473,0.282,0.495
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.035,0.112,0.759,0.183,1.703,1.418,1.811,1.333,0.832,0.829,5.194,2.616,1.972,1.385,0.933,1
0,0.05,0.027,0.174,0.089,0.003,0.129,0.711,0.709,1.05,0.979,0.137,0,0.414,0.559,1.022,1
0.981,0.982,0.828,0.974,0.311,0.969,0.904,0.719,0.791,0.669,0.599,0.443,0.407,0.719,0.805,0.622,0.701
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.015,0.015,0.026,0.119,0.222,0.747,0.373,0.864,3.192,3.24,0.675,1.102,0.227,0.824,0.263,1
0,0.066,0.059,0.264,0.276,0.118,0.224,0.433,0.45,0.464,0.451,0.136,0.119,0.433,0.544,0.89,1
0.923,0.434,0.855,0.174,0.856,0.785,0.955,0.744,0.402,0.501,0.712,0.103,0.08,0.586,0.517,0.448,0.154
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.098,0.047,0.368,0.003,0.886,0.481,1.375,0.365,0.395,0.255,2.655,2.66,1.336,1.355,4.397,1
0,0.096,0.153,0.125,0.089,0.09,0.246,1.07,0.774,0.997,0.933,0.143,0.204,0.047,0.059,0.627,1
0.997,0.994,0.732,0.993,0.028,0.968,0.916,0.918,0.902,0.905,0.937,0.686,0.519,0.547,0.349,0.374,0.317
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.044,0.015,0.076,0.061,0.021,0.188,0.01,0.296,0.011,0.334,0.211,0.319,0.047,0.304,0.223,1
0,0.033,0.063,0.019,0.085,0.255,0.122,0.825,0.737,1.287,1.157,0.639,0.522,0.974,0.862,1.165,1
0.987,0.961,0.989,0.47,0.899,0.978,0.996,0.9,0.837,0.782,0.765,0.546,0.846,0.337,0.67,0.374,0.51
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.026,0.013,0.036,0.048,0.004,0.153,0.049,0.119,0.072,0.951,0.043,0.088,0.474,0.468,0.99,1
0,0.069,0.164,0.091,0.283,0.133,0.018,0.801,0.807,1.489,1.002,1.233,1.268,0.363,0.234,1.052,1
0.994,0.965,0.993,0.213,0.934,0.837,0.987,0.796,0.759,0.275,0.426,0.367,0.338,0.479,0.442,0.319,0.503
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.022,0.01,0.124,0.369,1,0.811,2.58,1.448,1.935,0.801,1.029,0.999,1.281,1.193,1.197,1
0,0.127,0.103,0.403,0.233,0.317,0.2,0.826,0.724,0.403,1.425,0.997,1.012,0.351,0.432,0.551,1
0.353,0.3,0.166,0.588,0.113,0.623,0.471,0.682,0.621,0.594,0.464,0.132,0.13,0.36,0.25,0.234,0.347
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.038,0.004,0.107,0.099,0.22,0.244,0.221,0.235,0.137,0.132,0.361,0.372,0.713,0.785,0.897,1
0,0.059,0.056,0.109,0.16,0.157,0.234,1.015,1.003,1.517,1.455,1.027,1.047,0.597,0.879,0.798,1
0.935,0.944,0.385,0.971,0.099,0.951,0.754,0.753,0.576,0.56,0.326,0.224,0.217,0.361,0.151,0.119,0.121
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.359,0.088,0.963,0.792,3.299,1.177,4.541,2.769,4.616,4.265,2.227,1.103,4.372,1.135,1.693,1
0,0.052,0.021,0.092,0.015,0.044,0.184,0.384,0.402,0.515,0.509,0.62,0.617,0.777,0.424,1.008,1
0.859,0.855,0.7,0.881,0.377,0.887,0.942,0.713,0.738,0.542,0.594,0.362,0.338,0.199,0.157,0.158,0.138
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,1.113,2.481,8.643,6.034,20.815,9.76,23.889,18.22,6.826,3.32,19.104,19.001,50.695,51.238,87.909,1
0,0.15,0.029,0.391,0.336,0.262,0.082,0.867,0.84,0.872,0.835,1.02,0.675,0.384,0.346,0.071,1
0.982,0.995,0.687,0.992,0.018,0.981,0.694,0.891,0.592,0.953,0.752,0.142,0.271,0.761,0.319,0.172,0.161
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.035,0.026,0.049,0.269,0.247,0.577,0.23,1.19,0.089,0.968,0.27,1.054,0.148,0.23,0.022,1
0,0.235,0.27,0.354,0.544,0.1,0.69,0.671,0.143,0.874,1.099,1.191,0.067,1.346,1.356,3.044,1
0.988,0.711,0.993,0.12,0.971,0.826,0.871,0.484,0.771,0.45,0.882,0.262,0.339,0.508,0.331,0.203,0.216
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.001,0.002,0.054,0.968,0.163,0.025,0.213,0.215,0.038,0.01,0.998,0.056,0.528,1.009,1.008,1
0,0.137,0.104,0.211,0.353,0.048,0.163,1.047,1.097,1.107,0.943,0.331,1.172,0.323,0.719,1.018,1
0.957,0.97,0.465,0.977,0.068,0.972,0.889,0.863,0.773,0.883,0.642,0.433,0.378,0.586,0.467,0.556,0.646
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.028,0.014,0.139,0.037,0.34,0.117,0.485,0.472,0.188,0.163,0.728,0.702,0.764,0.38,0.996,1
0,1.882,1.571,4.419,3.953,2.911,0.73,10.044,9.178,10.869,10.394,1.49,0.631,2.025,9.459,0.735,1
0.991,0.995,0.831,0.97,0.023,0.938,0.527,0.883,0.421,0.956,0.607,0.47,0.27,0.445,0.276,0.42,0.339
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.015,0.012,0.091,0.039,0.224,0.064,0.314,0.11,0.197,0.073,0.439,0.226,0.654,0.788,1.052,1
0,0.071,0.129,0.17,0.088,0.313,0.575,1.257,1.534,1.721,1.894,0.534,2.104,0.451,0.691,1.068,1
0.982,0.983,0.554,0.993,0.165,0.981,0.968,0.806,0.862,0.379,0.468,0.417,0.357,0.534,0.237,0.425,0.308
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.023,0.002,0.012,0.003,0.054,0.096,0.083,0.622,0.105,0.969,0.314,0.441,0.602,0.631,0.757,1
0,1.108,0.969,1.293,1.156,1.48,2.041,5.077,0.689,6.26,0.758,0.538,0.854,1.171,0.982,1.35,1
0.711,0.407,0.786,0.413,0.851,0.893,0.893,0.544,0.469,0.558,0.544,0.591,0.752,0.515,0.609,0.335,0.282
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.018,0.012,0.079,1.022,0.224,0.138,0.164,0.169,0.055,0.004,0.17,0.082,0.302,0.17,1,1
0,0.216,0.177,0.318,1.077,0.03,0.313,1.651,1.625,1.73,1.634,2.63,2.825,0.487,1.338,0.984,1
0.986,0.993,0.772,0.971,0.064,0.977,0.85,0.892,0.911,0.9,0.825,0.111,0.159,0.39,0.37,0.337,0.256
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.432,0.451,0.438,0.933,2.738,0.792,4.18,0.863,10.737,1.274,7.086,0.336,4.753,0.715,4.607,1
0,0.14,0.089,0.213,0.098,0.096,0.135,0.882,0.926,0.305,0.85,0.181,0.014,0.461,0.489,0.987,1
0.897,0.869,0.914,0.759,0.572,0.974,0.819,0.875,0.648,0.515,0.555,0.633,0.689,0.735,0.653,0.531,0.723
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.029,0.001,0.19,0.091,0.425,0.252,0.516,0.259,0.156,0.034,0.793,0.825,0.949,0.953,0.996,1
0,0.165,0.132,0.159,0.178,0.379,0.27,1.326,1.025,1.141,1.101,1.23,1.271,0.507,0.616,1.022,1
0.988,0.985,0.434,0.99,0.054,0.984,0.974,0.919,0.791,0.931,0.856,0.423,0.457,0.346,0.304,0.092,0.084
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.037,0.006,0.275,0.261,0.784,0.698,0.927,0.836,0.734,0.613,1.364,1.05,0.944,0.82,1.076,1
0,0.03,0.023,0.002,0.037,0.096,0.036,0.348,0.399,0.632,0.65,0.277,0.317,0.708,0.715,1.071,1
0.938,0.914,0.584,0.945,0.299,0.979,0.953,0.942,0.856,0.655,0.802,0.937,0.95,0.949,0.959,0.718,0.731
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.118,0.022,0.248,0.146,0.199,0.404,0.155,0.895,0.009,0.457,1.215,1.34,1.193,1.083,1.049,1
0,0.062,0.115,0.09,0.145,0.125,0.102,0.311,0.356,0.001,0.031,0.146,0.133,0.436,0.416,1.002,1
0.679,0.589,0.816,0.431,0.484,0.567,0.853,0.224,0.703,0.136,0.373,0.284,0.486,0.298,0.486,0.46,0.724
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.028,0.004,0.031,0.092,0.177,0.236,0.194,0.233,0.149,0.147,0.588,0.603,0.138,0.678,1.002,1
0,0.049,0.061,0.104,0.134,0.04,0.039,0.274,0.279,0.598,0.617,0.22,0.218,0.88,0.486,0.996,1
0.971,0.723,0.98,0.308,0.989,0.896,0.981,0.87,0.97,0.863,0.914,0.442,0.547,0.3,0.285,0.433,0.78
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.027,0.289,0.933,0.834,0.969,1.373,0.407,1.814,1.03,2.075,1.067,1.509,0.786,1.307,0.415,1
0,0.004,0.023,0.023,0.038,0.198,0.225,0.463,0.476,0.578,0.582,0.593,0.588,0.772,0.771,0.997,1
0.909,0.638,0.911,0.293,0.954,0.982,0.986,0.864,0.918,0.791,0.924,0.979,0.982,0.88,0.941,0.921,0.936
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.027,0.031,0.019,0.16,0.074,0.365,0.082,0.399,0.02,1.149,0.071,0.041,0.712,0.707,1.008,1
0,0.071,0.103,0.055,0.141,0.333,0.208,0.936,1.097,1.416,1.04,1.328,1.322,0.682,0.689,1.01,1
0.994,0.858,0.994,0.11,0.968,0.993,0.991,0.905,0.943,0.615,0.511,0.191,0.196,0.047,0.092,0.106,0.218
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.019,0.013,0.104,0.734,0.33,0.729,0.276,0.735,0.108,0.958,0.956,0.966,0.968,1.036,0.985,1
0,0.081,0.036,0.325,0.509,0.558,0.252,1.425,0,1.482,0.338,0.367,0.356,0.673,0.671,0.986,1
0.934,0.98,0.521,0.98,0.421,0.88,0.92,0.946,0.805,0.721,0.672,0.876,0.905,0.854,0.882,0.787,0.837
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.013,0.342,0.022,0.461,1.62,0.743,2.085,0.989,0.066,0.858,2.314,2.215,5.64,2.111,13.691,1
0,0.129,0.066,0.319,0.115,0.218,0.227,1.026,0.747,0.974,0.914,0.533,0.562,0.051,0.677,0.457,1
0.955,0.921,0.898,0.807,0.589,0.988,0.906,0.902,0.77,0.809,0.778,0.284,0.392,0.769,0.535,0.422,0.382
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.01,0.006,0.044,0.049,0.153,0.154,0.212,0.209,0.191,0.197,0.384,0.392,0.472,0.471,0.98,1
0,0.12,0.091,0.184,0.188,0.019,0.078,0.571,0.585,1.243,1.289,0.343,0.321,0.458,0.459,1.008,1
0.933,0.32,0.931,0.155,0.992,0.886,0.974,0.81,0.913,0.648,0.801,0.45,0.54,0.4,0.404,0.371,0.43
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.026,0.024,0.041,0.105,0.219,0.233,0.79,0.353,0.235,0.235,0.715,0.703,0.795,0.775,0.835,1
0,0.179,0.193,0.123,0.257,0.405,0.15,0.958,0.984,0.327,0.315,0.732,0.612,0.802,0.822,0.918,1
0.967,0.767,0.964,0.095,0.752,0.743,0.896,0.352,0.502,0.359,0.739,0.224,0.309,0.297,0.344,0.374,0.211
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.135,0.831,1.499,0.732,5.629,0.423,4.777,19.732,0.08,1.295,2.849,0.464,18.04,19.309,0.575,1
0,0.026,0.017,0.085,0.056,0.078,0.112,0.266,0.037,0.153,0.207,0.521,0.493,0.058,0.024,1.001,1
0.86,0.862,0.564,0.82,0.292,0.847,0.767,0.909,0.654,0.521,0.562,0.183,0.241,0.247,0.208,0.123,0.236
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.017,0.004,0.078,0.083,0.101,0.254,0.075,0.296,0.017,0.924,0.296,0.574,0.207,0.602,0.999,1
0,0.006,0.134,0.523,0.37,0.019,0.221,1.07,1.14,1.157,0.735,1.197,0.011,1.688,0.216,0.979,1
0.98,0.449,0.977,0.122,0.979,0.933,0.979,0.768,0.903,0.839,0.736,0.229,0.201,0.162,0.159,0.11,0.2
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.203,0.181,1.099,0.398,2.693,0.674,3.394,0.52,9.071,1.016,5.152,2.943,3.329,0.46,9.42,1
0,0.125,0.078,0.241,0.054,0.09,0.094,0.815,0.555,0.022,0.804,0.011,0.412,0.727,0.634,0.025,1
0.986,0.991,0.896,0.979,0.145,0.946,0.956,0.845,0.949,0.789,0.928,0.613,0.58,0.638,0.777,0.331,0.365
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.043,0.035,0.14,0.144,0.537,0.427,1.208,0.771,3.861,0.88,1.263,1.272,2.37,0.863,1.01,1
0,0.067,0.052,0.171,0.105,0.019,0.089,0.298,0.544,0.622,0.955,0.151,0.131,0.51,0.593,1.001,1
0.891,0.74,0.502,0.854,0.29,0.93,0.837,0.523,0.46,0.414,0.254,0.393,0.361,0.736,0.776,0.371,0.467
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.027,0.016,0.024,0.07,0.175,0.167,0.187,0.189,0.065,0.126,0.372,0.463,0.559,0.625,0.991,1
0,0.196,0.25,0.455,0.565,0.069,0.01,1.608,1.668,1.72,2.313,0.58,0.701,0.529,0.37,1.038,1
0.933,0.397,0.949,0.092,0.98,0.788,0.972,0.575,0.948,0.27,0.599,0.468,0.472,0.072,0.197,0.148,0.224
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.122,0.089,0.751,0.517,0.968,0.979,0.903,1.169,0.925,6.48,1.417,1.768,1.003,1.08,0.965,1
0,0.052,0.047,0.02,0.025,0.228,0.245,0.621,0.633,1.013,0.923,0.826,0.763,0.727,0.73,1.001,1
0.927,0.227,0.926,0.104,0.984,0.958,0.987,0.747,0.967,0.456,0.823,0.295,0.366,0.124,0.228,0.292,0.337
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.005,0.016,0.066,0.083,0.197,0.173,0.171,0.141,0.315,0.047,0.549,0.577,0.62,0.091,0.9,1
0,0.292,0.336,0.519,0.369,0.029,0.316,2.189,2.37,1.26,2.883,0.352,0.083,0.387,2.187,0.934,1
0.908,0.344,0.949,0.1,0.989,0.796,0.99,0.429,0.916,0.285,0.805,0.299,0.467,0.257,0.359,0.182,0.133
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.018,0.015,0.127,0.122,0.296,0.105,0.329,0.1,0.037,0.009,0.18,0.142,0.048,0.189,0.984,1
0,0.139,0.152,0.155,0.089,0.215,0.485,1.349,1.238,1.409,1.349,1.963,1.858,2.252,2.152,0.997,1
0.999,0.997,0.778,0.996,0.025,0.979,0.963,0.896,0.697,0.742,0.882,0.334,0.564,0.238,0.227,0.182,0.099
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.017,0.013,0.038,0.032,0.14,0.085,0.085,0.077,0.04,0.049,0.509,0.154,0.465,0.094,1.009,1
0,0.132,0.029,0.32,0.119,0.087,0.049,0.736,0.743,1.217,1.168,0.336,0.395,0.23,0.788,0.972,1
0.981,0.988,0.896,0.94,0.181,0.987,0.866,0.815,0.804,0.701,0.45,0.088,0.111,0.678,0.345,0.593,0.446
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.111,0.016,0.006,0.395,0.39,1.051,0.389,1.063,0.226,3.518,1.929,1.822,2.275,1.009,0.367,1
0,0.048,0.098,0.115,0.169,0.009,0.028,0.498,0.551,0.855,0.585,0.33,0.297,0.319,0.54,0.936,1
0.989,0.883,0.996,0.066,0.981,0.918,0.963,0.843,0.836,0.599,0.602,0.568,0.861,0.571,0.665,0.539,0.633
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.031,0.041,0.015,0.145,0.032,0.262,0.179,0.336,0.102,0.428,0.561,0.605,0.044,0.095,0.98,1
0,0.362,0.638,0.184,0.728,1.354,0.363,3.415,2.701,2.714,2.736,0.254,0.106,7.133,7.208,0.919,1
0.998,0.985,0.998,0.227,0.96,0.924,0.945,0.646,0.632,0.601,0.782,0.542,0.655,0.31,0.302,0.442,0.421
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.151,0.026,0.029,0.39,0.545,0.834,0.866,1.399,6.278,1.035,1.65,1.611,0.878,1.234,1.059,1
0,0.113,0.072,0.213,0.198,0.03,0.064,0.634,0.572,0.76,0.992,0.053,0.341,0.544,0.66,0.933,1
0.958,0.906,0.942,0.659,0.91,0.874,0.977,0.859,0.874,0.638,0.707,0.477,0.391,0.632,0.637,0.44,0.358
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.038,0.084,0.063,0.354,0.483,0.847,0.761,1.023,0.876,1.087,1.649,1.377,0.903,2.426,0.928,1
0,0.069,0.085,0.128,0.13,0.023,0.001,0.554,0.527,1.038,1.054,0.183,0.484,0.795,0.261,0.984,1
0.99,0.883,0.996,0.222,0.992,0.906,0.996,0.74,0.918,0.617,0.864,0.488,0.579,0.19,0.304,0.163,0.215
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.029,0.029,0.02,0.187,0.119,0.342,0.16,0.501,0.063,0.218,0.389,0.755,0.104,0.399,1.008,1
0,0.607,0.877,0.525,0.796,1.49,0.088,4.344,5.548,5.768,6.265,4.808,1.036,9.199,5.799,1.138,1
0.994,0.905,0.997,0.105,0.982,0.989,0.988,0.775,0.961,0.907,0.933,0.672,0.437,0.233,0.424,0.206,0.145
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.021,0.019,0,0.087,0.036,0.222,0.011,0.506,1.65,1.598,0.246,0.514,0.566,0.76,0.754,1
0,0.736,1.091,0.989,1.767,0.915,0.062,4.562,0.43,0.13,0.478,2.919,0.913,0.789,1.569,1.037,1
0.938,0.665,0.947,0.22,0.944,0.893,0.84,0.575,0.919,0.503,0.762,0.237,0.269,0.28,0.209,0.156,0.128
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.004,0.072,0.105,0.201,0.211,0.113,0.421,0.179,0.068,0.017,0.215,0.853,0.898,0.218,0.976,1
0,0.014,0.018,0.106,0.048,0.011,0.031,0.623,0.415,0.211,0.241,0.479,0.567,0.208,0.28,0.997,1
0.213,0.173,0.216,0.12,0.095,0.353,0.162,0.089,0.056,0.161,0.086,0.092,0.108,0.248,0.158,0.192,0.228
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.182,0.072,0.222,0.384,0.081,1.356,0.768,5.816,0.152,8.227,1.439,0.915,0.89,0.914,1.005,1
0,0.001,0.065,0.028,0.089,0.147,0.031,0.532,0.48,0.347,0.71,0.723,0.731,0.666,0.582,1.003,1
0.954,0.828,0.962,0.123,0.932,0.561,0.82,0.75,0.68,0.471,0.361,0.072,0.048,0.22,0.202,0.516,0.452
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.131,0.098,0.182,0.229,0.196,0.86,0.54,3.055,0.417,0.176,2.274,3.527,0.739,0.815,0.729,1
0,0.106,0.171,0.2,0.268,0.043,0.211,0.818,0.08,1.038,1.117,0.012,0.198,0.41,0.449,0.865,1
0.945,0.862,0.918,0.415,0.791,0.765,0.878,0.73,0.804,0.679,0.643,0.555,0.684,0.675,0.693,0.602,0.527
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,1.492,0.456,1.389,1.403,0.102,0.918,7.335,5.393,12.497,0.96,0.245,3.086,1.785,0.46,13.025,1
