0,0.009,0.005,0.142,0.144,0.628,0.69,0.695,0.822,0.829,1.025,1.48,2.429,0.762,0.829,0.994,1
0,0.091,0.077,0.16,0.159,0.032,0.038,0.412,0.459,0.71,0.707,0.111,0.208,0.532,0.626,0.99,1
0.875,0.492,0.916,0.252,0.98,0.794,0.978,0.78,0.839,0.478,0.662,0.499,0.533,0.882,0.829,0.888,0.854
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.005,0.004,0.326,0.363,0.969,0.812,0.972,0.921,0.89,0.82,0.823,1.265,0.969,0.91,1.03,1
0,0.067,0.048,0.183,0.177,0.002,0.003,0.538,0.482,1.021,0.997,0.711,0.15,0.229,0.246,1.014,1
0.965,0.976,0.471,0.964,0.063,0.962,0.885,0.643,0.475,0.429,0.167,0.097,0.083,0.304,0.363,0.308,0.193
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.014,0.018,0.012,0.042,0.12,0.128,0.121,0.135,0.069,0.941,0.376,0.376,0.637,0.631,0.967,1
0,0.129,0.036,0.259,0.176,0.102,0.285,0.795,0.83,1.477,0.9,0.01,0.059,0.518,0.566,1.089,1
0.537,0.353,0.259,0.447,0.104,0.859,0.662,0.421,0.241,0.37,0.192,0.494,0.466,0.774,0.603,0.763,0.608
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.047,0.02,0.182,0.473,0.471,0.56,0.559,0.507,0.483,0.235,0.802,0.718,0.788,0.864,0.868,1
0,0.04,0.037,0.134,0.581,0.024,0.057,0.575,0.13,0.518,0.041,0.246,0.255,0.372,0.375,1.062,1
0.883,0.875,0.43,0.935,0.253,0.899,0.868,0.659,0.363,0.363,0.317,0.898,0.924,0.833,0.896,0.848,0.888
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.122,0.157,0.006,0.013,0.391,0.95,7.942,1.644,11.938,12.102,4.597,4.187,0.174,0.345,0.598,1
0,0.185,0.515,0.793,0.83,0.927,1.126,0.153,0.228,0.988,1.02,1.275,1.402,1.534,1.503,0.922,1
0.097,0.037,0.084,0.034,0.211,0.312,0.324,0.572,0.795,0.337,0.627,0.661,0.698,0.794,0.756,0.652,0.747
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.12,0.116,1.138,0.612,1.42,1.002,0.857,0.847,0.418,0.947,2.567,3.164,4.749,0.969,0.902,1
0,0.048,0.056,0.213,0.102,0.008,0.079,0.546,0.586,0.951,0.96,0.376,0.317,0.609,0.604,1.007,1
0.782,0.133,0.796,0.329,0.84,0.891,0.951,0.326,0.762,0.266,0.329,0.709,0.587,0.356,0.291,0.531,0.501
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.006,0.001,0.025,0.003,0.178,0.11,0.403,0.298,0.404,0.415,0.062,0.241,0.783,0.98,0.986,1
0,0.441,0.433,0.352,0.403,0.157,0.257,1.174,1.225,1.012,0.29,1.594,1.456,0.57,0.032,0.981,1
0.086,0.123,0.108,0.133,0.079,0.083,0.08,0.016,0.011,0.015,0.009,0.009,0.005,0.004,0.008,0.004,0.005
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.082,0.195,0.027,0.15,1.039,0.421,2.48,0.907,0.921,0.777,2.777,1.36,2.85,1.081,1.031,1
0,0.1,0.032,0.233,0.127,0.22,0.103,0.022,0.417,0.928,0.815,0.035,0.14,0.011,0.499,1.033,1
0.919,0.947,0.658,0.915,0.293,0.965,0.814,0.542,0.738,0.319,0.372,0.278,0.409,0.606,0.772,0.265,0.394
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.054,0.013,0.265,0.218,0.771,0.642,1.117,0.923,5.228,5.255,1.355,1.448,1.037,1.015,0.967,1
0,0.079,0.052,0.128,0.096,0.096,0.052,0.434,0.482,0.74,0.726,0.165,0.359,0.349,0.563,1.022,1
0.849,0.749,0.57,0.897,0.316,0.939,0.883,0.598,0.576,0.463,0.251,0.118,0.156,0.481,0.614,0.454,0.566
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.012,0.024,0.023,0.021,0.151,0.128,0.755,0.128,0.05,0.038,0.323,0.333,0.732,0.139,1.013,1
0,0.128,0.08,0.237,0.079,0.115,0.071,0.672,0.563,1.152,1.103,1.928,0.91,0.567,0.47,1.047,1
0.939,0.924,0.792,0.891,0.311,0.955,0.799,0.7,0.698,0.917,0.534,0.155,0.144,0.296,0.159,0.235,0.125
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.024,0.173,0.292,0.4,0.363,1.184,0.189,1.451,0.048,1.006,1.15,1.903,0.867,1.251,0.781,1
0,0.004,0.093,0.051,0.132,0.235,0.089,0.758,0.416,0.974,0.967,0.705,0.519,0.383,0.431,0.996,1
0.974,0.919,0.97,0.526,0.837,0.92,0.938,0.686,0.858,0.712,0.779,0.79,0.702,0.557,0.635,0.566,0.46
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0,0.001,0.046,0.02,0.14,0.151,0.167,0.167,0.151,0.982,0.172,0.19,0.158,0.168,0.944,1
0,0.205,0.109,0.341,0.336,0.304,0.337,0.863,0.882,1.492,1.053,0.436,0.413,0.957,0.156,0.948,1
0.759,0.219,0.421,0.253,0.626,0.746,0.7,0.787,0.585,0.7,0.559,0.096,0.124,0.181,0.191,0.088,0.131
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.351,0.087,0.159,0.318,0.821,0.978,0.964,1.036,0.062,1.068,2.254,2.539,0.918,0.821,1.045,1
0,0.152,0.038,0.068,0.09,0.037,0.004,0.469,0.523,0.029,0.884,0.201,0.188,0.632,0.644,0.924,1
0.467,0.168,0.393,0.095,0.432,0.367,0.778,0.366,0.622,0.175,0.474,0.407,0.379,0.608,0.898,0.626,0.792
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.127,0.058,0.056,0.504,0.788,1.92,0.556,2.899,0.472,1.26,0.919,2.241,0.375,0.029,0.917,1
0,0.194,0.279,0.428,0.54,0.043,0.384,0.88,1.443,1.199,1.418,1.609,1.421,1.706,0.964,0.988,1
0.988,0.916,0.992,0.211,0.929,0.97,0.969,0.868,0.969,0.761,0.861,0.665,0.429,0.515,0.409,0.192,0.232
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.066,0.05,0.064,0.806,1.501,2.359,1.866,2.034,1.5,1.251,6.435,6.718,1.624,7.12,1.192,1
0,0.094,0.108,0.154,0.243,0.072,0.073,0.495,0.482,0.955,0.95,0.205,0.15,0.44,0.092,0.973,1
0.974,0.891,0.985,0.199,0.976,0.799,0.987,0.821,0.936,0.522,0.804,0.394,0.522,0.422,0.54,0.26,0.335
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.03,0.018,0.102,0.004,0.275,0.022,0.33,0.077,0.013,0.129,0.08,0.071,0.879,0.909,1.147,1
0,0.399,0.38,0.429,0.458,0.151,0.908,2.859,2.785,2.514,2.395,3.925,4.02,0.161,0.068,0.435,1
0.975,0.981,0.687,0.977,0.171,0.959,0.974,0.867,0.911,0.782,0.909,0.527,0.691,0.497,0.516,0.112,0.118
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.001,0.011,0.092,0.104,0.328,0.311,0.462,0.427,0.474,0.455,0.989,0.593,0.935,0.95,0.935,1
0,0.381,0.248,0.537,0.522,0.072,0.005,2.203,2.187,3.302,2.936,0.926,1.246,0.678,0.745,1.112,1
0.951,0.977,0.526,0.987,0.108,0.982,0.86,0.581,0.782,0.471,0.564,0.083,0.098,0.74,0.293,0.278,0.277
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.017,0.283,0.008,0.734,1.567,1.491,4.572,3.745,8.255,2.954,3.025,2.82,1.603,1.165,0.922,1
0,0.071,0.062,0.184,0.14,0.091,0.169,0.33,0.016,0.669,0.073,0.033,0.118,0.225,0.428,1.016,1
0.133,0.1,0.058,0.179,0.034,0.246,0.15,0.171,0.075,0.491,0.32,0.032,0.041,0.075,0.084,0.071,0.163
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.042,0.008,0.181,0.196,0.719,0.957,0.857,0.857,5.216,5.144,2.352,2.243,2.54,2.545,1.067,1
0,0.017,0.041,0.05,0.069,0.105,0.098,0.682,0.653,0.657,0.703,0.271,0.313,0.249,0.373,1.005,1
0.837,0.902,0.378,0.971,0.235,0.967,0.857,0.827,0.467,0.671,0.583,0.12,0.138,0.5,0.353,0.232,0.291
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.062,0.046,0.198,0.175,0.798,0.704,1.018,0.796,0.878,0.87,0.21,0.358,0.912,0.84,0.962,1
0,0.063,0.047,0.177,0.136,0.11,0.066,0.53,0.518,0.978,0.966,1.045,1.111,0.492,0.509,1.03,1
0.907,0.91,0.507,0.974,0.125,0.947,0.714,0.903,0.661,0.659,0.283,0.241,0.374,0.385,0.452,0.162,0.168
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.176,0.151,0.074,0.215,0.751,1.006,1.267,1.233,1.359,1.832,4.536,4.661,1.851,5.55,1.47,1
0,0.359,0.073,0.148,0.142,0.116,0.045,0.537,0.54,0.966,0.793,0.266,0.215,0.501,0.451,0.911,1
0.845,0.467,0.853,0.221,0.949,0.78,0.976,0.765,0.867,0.71,0.713,0.397,0.312,0.285,0.336,0.411,0.263
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.042,0.011,0.392,0.154,0.832,0.366,0.998,0.472,4.01,4.068,1.05,0.624,0.967,0.852,1.047,1
0,0.055,0.04,0.109,0.038,0.038,0.128,0.543,0.583,0.692,0.708,0.059,0.198,0.333,0.476,1.008,1
0.893,0.93,0.294,0.924,0.142,0.863,0.848,0.507,0.545,0.747,0.478,0.204,0.222,0.836,0.653,0.699,0.583
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.063,0.056,0.008,0.042,0.046,0.011,0.006,0.003,1.129,0.968,0.011,0.01,1.031,1.028,0.174,1
0,11.978,11.925,0.442,11.294,15.189,0.517,2.132,1.404,48.738,44.854,0.623,0.947,41.27,42.155,16.508,1
0.056,0.066,0.056,0.041,0.021,0.039,0.044,0.037,0.047,0.052,0.047,0.036,0.036,0.127,0.172,0.089,0.205
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.259,0.255,0.298,0.246,1.081,0.249,0.004,0.237,0.013,0.004,1.016,0.009,1.078,1.077,1.003,1
0,0.705,0.705,0.696,0.719,0.857,0.601,0.058,0.574,0.009,0.009,0.909,0.137,0.901,0.889,1.009,1
0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.003,0.002,0.001,0.004,0.004,0.007,0.006
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.021,0.11,0.239,0.036,1.24,0.049,1.483,1.14,1.318,1.096,2.245,1.397,1.313,1.234,0.975,1
0,0.661,0.743,1.477,0.691,0.657,1.218,0.176,2.246,0.399,2.22,1.373,1.69,0.397,0.201,1.044,1
0.862,0.887,0.557,0.84,0.272,0.705,0.713,0.116,0.223,0.136,0.16,0.071,0.121,0.388,0.301,0.116,0.11
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.008,0.031,0.043,0.011,0.047,2.391,1.677,0.09,1.825,1.881,1.658,1.615,2.329,1.785,1.017,1
0,0.013,0.089,0.086,0.001,0.459,0.191,0.762,0.698,1.07,1.058,1.004,1.004,0.507,0.958,0.998,1
0.001,0.002,0.001,0.001,0,0.001,0.001,0.005,0.002,0.003,0.004,0.008,0.006,0.007,0.005,0.006,0.005
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.015,0.001,0.005,0.043,0.079,0.115,0.144,0.167,0.031,0.98,0.25,0.264,0.457,0.488,0.101,1
0,0.111,0.039,0.103,0.171,0.173,0.3,1.436,1.59,1.488,0.957,1.38,1.421,0.131,0.249,4.505,1
0.907,0.718,0.87,0.415,0.875,0.924,0.982,0.713,0.968,0.439,0.815,0.396,0.461,0.224,0.344,0.17,0.206
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.03,0.069,0.041,0.156,0.72,0.635,1.001,0.848,6.615,6.708,2,0.967,0.919,0.841,6.734,1
0,0.055,0.024,0.232,0.081,0.175,0.194,0.557,0.538,0.779,0.808,0.393,0.256,0.515,0.532,0.803,1
0.933,0.853,0.592,0.868,0.247,0.947,0.55,0.43,0.434,0.362,0.255,0.12,0.149,0.633,0.81,0.595,0.745
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.197,1.059,0.419,1.212,3.143,2.422,3.223,3.318,0.227,0.282,8.919,5.732,3.328,3.589,2,1
0,0.111,0.077,0.198,0.19,0.078,0.008,0.697,0.681,0.753,0.709,0.178,0.578,0.692,0.84,1.096,1
0.916,0.931,0.156,0.974,0.09,0.977,0.862,0.933,0.855,0.885,0.617,0.303,0.166,0.215,0.309,0.107,0.102
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.103,0.087,0.269,0.156,0.796,0.522,0.988,0.768,4.486,4.685,1.98,1.254,0.912,0.911,0.98,1
0,0.082,0.064,0.214,0.16,0.079,0.055,0.574,0.545,0.806,0.791,0.176,0.282,0.513,0.661,0.997,1
0.809,0.888,0.337,0.93,0.107,0.984,0.873,0.694,0.571,0.593,0.427,0.166,0.429,0.676,0.624,0.388,0.476
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.047,0.031,0.274,0.04,0.648,0.564,0.78,0.804,0.919,1.108,1.312,1.734,0.936,0.88,1.01,1
0,0.067,0.052,0.081,0.081,0.014,0.063,0.432,0.45,0.781,0.57,0.2,0.188,0.637,0.644,0.993,1
0.823,0.53,0.804,0.47,0.931,0.956,0.987,0.804,0.882,0.505,0.56,0.899,0.837,0.946,0.931,0.893,0.842
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.009,0.201,0.01,0.02,0.108,0.134,0.54,0.572,0.954,0.976,0.226,0.208,0.518,0.145,1.004,1
0,0.11,2.543,0.405,0.375,0.248,0.226,0.036,0.073,0.812,1.021,1.71,0.795,0.085,0.721,0.995,1
0.171,0.109,0.126,0.322,0.108,0.516,0.416,0.837,0.159,0.314,0.336,0.208,0.128,0.526,0.418,0.644,0.618
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.009,0.201,0.01,0.02,0.108,0.134,0.54,0.572,0.954,0.976,0.226,0.208,0.518,0.145,1.004,1
0,0.11,2.543,0.405,0.375,0.248,0.226,0.036,0.073,0.812,1.021,1.71,0.795,0.085,0.721,0.995,1
0.171,0.109,0.126,0.322,0.108,0.516,0.416,0.837,0.159,0.314,0.336,0.208,0.128,0.526,0.418,0.644,0.618
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.166,0.063,0.771,0.695,1.635,1.328,0.504,0.988,0.014,0.22,1.36,1.766,0.149,0.869,0.319,1
0,0.063,0.047,0.069,0.096,0.025,0.008,0.309,0.326,0.484,0.5,0.421,0.362,0.779,0.773,0.994,1
0.705,0.434,0.684,0.275,0.763,0.865,0.934,0.651,0.88,0.737,0.776,0.59,0.795,0.824,0.852,0.593,0.57
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.081,33.817,0.454,1.71,1.725,1.685,1.032,0.431,2.332,1.134,1.102,2.713,1.903,1.771,1.655,1
0,0.01,0.463,0.015,0.119,0.096,0.028,0.288,0.174,0.454,0.472,0.322,0.312,0.75,0.729,0.948,1
0.663,0.522,0.613,0.411,0.552,0.793,0.889,0.621,0.669,0.628,0.416,0.577,0.704,0.658,0.605,0.309,0.242
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.031,0.108,0.047,0.4,0.319,1.075,0.926,1.101,1.112,1.097,2.691,2.825,1.025,1.022,0.911,1
0,0.059,0.05,0.112,0.234,0.027,0.142,0.616,0.414,0.364,0.465,0.008,0.033,0.689,0.547,1.006,1
0.921,0.727,0.918,0.228,0.947,0.772,0.926,0.346,0.707,0.234,0.279,0.292,0.308,0.39,0.541,0.418,0.488
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.308,0.096,0.304,0.271,0.282,0.613,0.235,0.298,0.601,0.614,0.175,0.239,0.323,0.395,0.968,1
0,0.042,0.166,0.067,0.052,0.26,0.628,1.757,1.877,0.376,0.389,3.004,3.039,1.313,1.303,0.984,1
0.022,0.017,0.028,0.033,0.036,0.024,0.018,0.051,0.097,0.164,0.117,0.018,0.016,0.028,0.018,0.023,0.022
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.009,0.032,0.286,2.984,0.875,0.088,1.17,1.134,1.052,1.013,2.744,2.595,1.033,0.973,1.013,1
0,0.072,0.057,0.112,0.228,0.053,0.055,0.533,0.516,1,0.874,0.094,0.504,0.523,0.528,1.001,1
0.85,0.92,0.385,0.964,0.185,0.933,0.782,0.789,0.573,0.352,0.144,0.313,0.307,0.529,0.543,0.6,0.674
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.397,0.458,1.201,1.018,0.244,0.614,1.119,0.949,29.728,27.514,5.528,7.431,1.031,1.024,1.075,1
0,0.069,0.046,0.455,0.376,0.35,0.336,0.306,0.317,0.751,0.45,0.256,0.327,0.344,0.239,0.985,1
0.304,0.125,0.264,0.179,0.359,0.603,0.748,0.4,0.641,0.349,0.865,0.294,0.416,0.417,0.352,0.28,0.335
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.001,0.207,0.608,0.161,1.126,0.604,2.695,0.694,2.088,0.513,2.928,2.51,2.545,0.693,2.109,1
0,0.084,0.086,0.114,0.128,0.116,0.233,0.347,0.62,1.252,0.963,0.362,0.561,0.333,0.553,1.152,1
0.987,0.996,0.561,0.993,0.051,0.917,0.919,0.933,0.457,0.502,0.205,0.206,0.201,0.533,0.532,0.429,0.423
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.042,0.082,0.139,0.372,0.565,0.882,0.786,0.91,0.83,0.922,0.996,1.144,0.834,0.837,0.866,1
0,0.097,0.119,0.119,0.145,0.084,0.001,0.513,0.519,0.884,0.88,0.625,0.615,0.739,0.732,0.996,1
0.972,0.766,0.986,0.139,0.989,0.901,0.992,0.703,0.803,0.227,0.311,0.327,0.221,0.613,0.564,0.539,0.644
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.007,0.04,0.133,0.042,0.171,0.138,0.32,0.266,0.211,0.151,0.431,0.499,0.238,0.253,0.837,1
0,0.095,0.062,0.171,0.099,0.052,0.094,0.151,0.107,0.01,0.084,0.079,0.128,0.009,0.03,0.935,1
0.069,0.017,0.078,0.035,0.07,0.165,0.288,0.168,0.204,0.136,0.201,0.089,0.127,0.082,0.083,0.053,0.08
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.003,0.007,0.016,0.01,0.142,0.098,0.192,0.191,0.028,0.013,0.416,0.401,0.523,0.175,0.997,1
0,0.262,0.159,0.772,0.412,0.926,0.343,1.809,1.738,1.675,1.514,0.354,0.067,0.407,1.738,0.899,1
0.931,0.963,0.662,0.979,0.219,0.979,0.664,0.873,0.73,0.885,0.906,0.457,0.362,0.68,0.514,0.495,0.247
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,13.66,0.01,13.407,0.362,1.703,1.798,1.268,13.742,13.325,13.612,13.642,13.719,1.316,13.687,1.089,1
0,0.819,0.026,0.831,0.177,0.205,0.161,0.461,0.999,0.965,0.996,1.116,1.117,0.546,1.064,0.996,1
0.524,0.384,0.518,0.239,0.741,0.79,0.906,0.693,0.35,0.432,0.374,0.457,0.389,0.464,0.193,0.475,0.463
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,13.842,0.152,0.109,0.253,14.493,1.432,14.397,1.082,0.505,0.716,14.7,6.676,10.348,1.019,1.109,1
0,0.78,0.051,0.065,0.1,1.01,0.012,1.106,0.476,0.078,0.261,1.109,0.266,0.52,0.715,0.98,1
0.59,0.285,0.622,0.17,0.518,0.361,0.783,0.208,0.328,0.199,0.187,0.072,0.042,0.085,0.116,0.147,0.217
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.099,0.031,0.066,0.268,0.062,0.851,2.703,1.001,4.916,1.064,2.177,2.239,0.958,1.044,1.128,1
0,0.074,0.076,0.103,0.157,0.134,0.056,0.472,0.68,0.906,0.86,0.199,0.162,0.492,0.509,0.995,1
0.775,0.288,0.719,0.119,0.867,0.618,0.898,0.257,0.541,0.161,0.315,0.162,0.238,0.355,0.487,0.214,0.231
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.011,0.01,0.007,0.046,0.109,0.223,0.188,0.208,0.208,0.267,0.32,0.556,0.678,0.695,0.993,1
0,0.079,0.146,0.252,0.298,0.053,0.13,0.747,0.658,1.579,1.644,0.465,0.241,0.525,0.556,1.017,1
0.944,0.559,0.928,0.231,0.916,0.954,0.987,0.955,0.848,0.918,0.633,0.407,0.639,0.264,0.314,0.38,0.459
nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
0,0.002,0.027,0.003,0.076,0.254,0.22,0.245,0.249,0.194,0.174,0.579,0.653,0.774,0.777,0.994,1
0,0.032,0.062,0.313,0.354,0.047,0.142,1.459,1.385,2.132,2.17,0.023,0.171,0.895,0.859,1.052,1
0.883,0.29,0.804,0.17,0.858,0.77,0.954,0.767,0.759,0.542,0.553,0.272,0.26,0.383,0.372,0.401,0.246
